tmdb_id,imdb_id,title_year,title,year,runtime_min,avg_rating,bechdel_rating,cluster
26475,tt0254099,The Anniversary Party (2001),The Anniversary Party,2001,115,6.3,Unknown,1
269173,tt2962726,The Anomaly (2014),The Anomaly,2014,97,4.7,Unknown,102
20407,tt1187041,The Answer Man (2009),The Answer Man,2009,95,6.4,Unknown,41
9906,tt0429589,The Ant Bully (2006),The Ant Bully,2006,88,5.8,Fail,43
364111,tt4489416,The Anthem of the Heart (2015),The Anthem of the Heart,2015,119,7.3,Unknown,49
284,tt0053604,The Apartment (1960),The Apartment,1960,125,8.3,Pass,114
12531,tt0115561,The Apartment (1996),The Apartment,1996,116,7.3,Unknown,134
37426,tt0032215,The Ape (1940),The Ape,1940,62,4.7,Pass,140
2895,tt0118632,The Apostle (1997),The Apostle,1997,134,7.2,Unknown,32
79694,tt1433822,The Apparition (2012),The Apparition,2012,82,4.1,Unknown,18
43978,tt0156901,The Apple (1998),The Apple,1998,86,7.2,Unknown,96
18660,tt0072653,The Apple Dumpling Gang (1975),The Apple Dumpling Gang,1975,100,6.4,Unknown,6
22328,tt0078790,The Apple Dumpling Gang Rides Again (1979),The Apple Dumpling Gang Rides Again,1979,88,6.0,Unknown,107
10112,tt0065421,The Aristocats (1970),The Aristocats,1970,78,7.1,Pass,130
15258,tt0436078,The Aristocrats (2005),The Aristocrats,2005,89,6.4,Unknown,13
214083,tt1638364,The Armstrong Lie (2013),The Armstrong Lie,2013,124,7.2,Unknown,30
10547,tt0115571,The Arrival (1996),The Arrival,1996,115,6.2,Unknown,55
68450,tt1646967,The Art of Flight (2011),The Art of Flight,2011,80,8.2,Unknown,96
64678,tt1645080,The Art of Getting By (2011),The Art of Getting By,2011,83,6.5,Fail,8
12167,tt0945356,The Art of Negative Thinking (2006),The Art of Negative Thinking,2006,79,7.0,Unknown,51
522924,tt1478839,The Art of Racing in the Rain (2019),The Art of Racing in the Rain,2019,109,7.6,Fail,122
480001,tt7339248,The Art of Self-Defense (2019),The Art of Self-Defense,2019,104,6.6,Unknown,133
11398,tt0160009,The Art of War (2000),The Art of War,2000,117,5.7,Unknown,60
41999,tt1326733,The Art of the Steal (2009),The Art of the Steal,2009,101,7.5,Unknown,125
209247,tt2172985,The Art of the Steal (2013),The Art of the Steal,2013,90,6.3,Unknown,2
74643,tt1655442,The Artist (2011),The Artist,2011,100,7.8,Fail,57
50183,tt0075404,The Ascent (1977),The Ascent,1977,111,8.2,Unknown,86
16958,tt0042208,The Asphalt Jungle (1950),The Asphalt Jungle,1950,112,7.8,Fail,37
253450,tt3508840,The Assassin (2015),The Assassin,2015,105,6.3,Fail,63
69526,tt0064045,The Assassination Bureau (1969),The Assassination Bureau,1969,110,6.4,Unknown,26
4512,tt0443680,The Assassination of Jesse James by the Coward Robert Ford (2007),The Assassination of Jesse James by the Coward Robert Ford,2007,160,7.5,Fail,3
842,tt0364961,The Assassination of Richard Nixon (2004),The Assassination of Richard Nixon,2004,95,6.9,Fail,10
18355,tt0118647,The Assignment (1997),The Assignment,1997,115,6.8,Unknown,60
399173,tt5034474,The Assignment (2016),The Assignment,2016,95,4.7,Unknown,40
627463,tt9000224,The Assistant (2019),The Assistant,2019,87,6.3,Pass,35
11112,tt0115580,The Associate (1996),The Associate,1996,114,6.2,Pass,122
5172,tt0469263,The Astronaut Farmer (2006),The Astronaut Farmer,2006,104,6.3,Unknown,91
2900,tt0138304,The Astronaut's Wife (1999),The Astronaut's Wife,1999,109,5.4,Unknown,91
26851,tt0083590,The Atomic Cafe (1982),The Atomic Cafe,1982,86,7.6,Unknown,125
299551,tt3280916,The Atticus Institute (2015),The Atticus Institute,2015,83,5.5,Unknown,4
242452,tt3404140,The Attorney (2013),The Attorney,2013,127,7.7,Unknown,62
13653,tt0420509,The Aura (2005),The Aura,2005,134,7.1,Fail,2
397243,tt3289956,The Autopsy of Jane Doe (2016),The Autopsy of Jane Doe,2016,86,6.8,Fail,4
9320,tt0118661,The Avengers (1998),The Avengers,1998,89,3.8,Pass,123
24428,tt0848228,The Avengers (2012),The Avengers,2012,143,8.0,Fail,103
73462,tt0088758,The Aviator (1985),The Aviator,1985,96,5.6,Unknown,40
2567,tt0338751,The Aviator (2004),The Aviator,2004,170,7.5,Fail,90
27145,tt0080728,The Aviator's Wife (1981),The Aviator's Wife,1981,106,7.4,Unknown,61
39176,tt0080402,The Awakening (1980),The Awakening,1980,101,4.9,Unknown,140
77949,tt1687901,The Awakening (2011),The Awakening,2011,102,6.5,Pass,18
14675,tt0028597,The Awful Truth (1937),The Awful Truth,1937,90,7.6,Pass,52
267935,tt3691740,The BFG (2016),The BFG,2016,117,6.3,Pass,82
6968,tt0765432,The Baader Meinhof Complex (2008),The Baader Meinhof Complex,2008,150,7.3,Pass,125
61225,tt0103747,The Babe (1992),The Babe,1992,115,5.9,Unknown,83
28156,tt0069754,The Baby (1973),The Baby,1973,84,6.1,Pass,22
5051,tt0106335,The Baby of Mâcon (1993),The Baby of Mâcon,1993,122,6.9,Unknown,28
48287,tt0112435,The Baby-Sitters Club (1995),The Baby-Sitters Club,1995,94,5.8,Pass,0
37141,tt0112438,The Babysitter (1995),The Babysitter,1995,88,4.3,Unknown,40
419479,tt4225622,The Babysitter (2017),The Babysitter,2017,85,6.4,Pass,109
623491,tt11024272,The Babysitter: Killer Queen (2020),The Babysitter: Killer Queen,2020,101,5.8,Unknown,42
13078,tt0796302,The Babysitters (2007),The Babysitters,2007,88,5.6,Pass,72
2020,tt0120596,The Bachelor (1999),The Bachelor,1999,101,5.1,Unknown,15
215962,tt2573858,The Bachelor Weekend (2013),The Bachelor Weekend,2013,94,6.0,Unknown,133
27437,tt0039169,The Bachelor and the Bobby-Soxer (1947),The Bachelor and the Bobby-Soxer,1947,95,7.2,Unknown,26
34806,tt1212436,The Back-up Plan (2010),The Back-up Plan,2010,104,5.3,Pass,15
316154,tt4334266,The Bad Batch (2016),The Bad Batch,2016,118,5.2,Unknown,28
629542,tt8115900,The Bad Guys (2022),The Bad Guys,2022,100,6.9,Unknown,115
23479,tt0074174,The Bad News Bears (1976),The Bad News Bears,1976,102,7.3,Unknown,81
66946,tt0077199,The Bad News Bears Go to Japan (1978),The Bad News Bears Go to Japan,1978,91,3.7,Unknown,107
19050,tt0075718,The Bad News Bears in Breaking Training (1977),The Bad News Bears in Breaking Training,1977,100,5.7,Unknown,107
42196,tt0048977,The Bad Seed (1956),The Bad Seed,1956,129,7.4,Pass,118
31589,tt0054460,The Bad Sleep Well (1960),The Bad Sleep Well,1960,151,7.9,Fail,3
32499,tt0044391,The Bad and the Beautiful (1952),The Bad and the Beautiful,1952,118,7.7,Fail,114
242076,tt2212008,The Bag Man (2014),The Bag Man,2014,108,5.2,Fail,110
537996,tt6412452,The Ballad of Buster Scruggs (2018),The Ballad of Buster Scruggs,2018,133,7.2,Fail,116
23330,tt0065446,The Ballad of Cable Hogue (1970),The Ballad of Cable Hogue,1970,121,7.2,Unknown,80
17113,tt0357110,The Ballad of Jack and Rose (2005),The Ballad of Jack and Rose,2005,112,6.5,Pass,1
438457,tt4400994,The Ballad of Lefty Brown (2017),The Ballad of Lefty Brown,2017,111,6.3,Unknown,16
71940,tt0106350,The Ballad of Little Jo (1993),The Ballad of Little Jo,1993,121,6.7,Unknown,100
116690,tt0051980,The Ballad of Narayama (1958),The Ballad of Narayama,1958,98,7.8,Unknown,63
42113,tt0084390,The Ballad of Narayama (1983),The Ballad of Narayama,1983,130,7.8,Pass,63
161687,tt0236008,The Ballad of Ramblin' Jack (2000),The Ballad of Ramblin' Jack,2000,112,7.8,Unknown,65
29376,tt0045537,The Band Wagon (1953),The Band Wagon,1953,112,7.4,Fail,56
5259,tt1032856,The Band's Visit (2007),The Band's Visit,2007,87,7.5,Fail,94
60011,tt1173687,The Bang Bang Club (2010),The Bang Bang Club,2010,106,6.9,Unknown,47
9034,tt0280460,The Banger Sisters (2002),The Banger Sisters,2002,98,5.7,Pass,122
15486,tt0241223,The Bank (2001),The Bank,2001,104,6.5,Unknown,67
911,tt0032234,The Bank Dick (1940),The Bank Dick,1940,72,7.1,Unknown,52
8848,tt0200465,The Bank Job (2008),The Bank Job,2008,111,7.2,Pass,112
627725,tt6285944,The Banker (2020),The Banker,2020,120,7.3,Unknown,129
674324,tt11813216,The Banshees of Inisherin (2022),The Banshees of Inisherin,2022,114,7.6,Unknown,78
420648,tt5121816,The Bar (2017),The Bar,2017,102,6.3,Unknown,4
11042,tt0338135,The Barbarian Invasions (2003),The Barbarian Invasions,2003,99,7.5,Pass,10
51300,tt0120125,The Barber of Siberia (1998),The Barber of Siberia,1998,180,7.6,Unknown,25
34689,tt0046754,The Barefoot Contessa (1954),The Barefoot Contessa,1954,128,6.9,Unknown,57
20173,tt0066811,The Barefoot Executive (1971),The Barefoot Executive,1971,96,5.9,Unknown,145
334495,tt2400291,The Barkley Marathons: The Race That Eats Its Young (2014),The Barkley Marathons: The Race That Eats Its Young,2014,89,7.7,Unknown,71
135368,tt2050633,The Barrens (2012),The Barrens,2012,94,4.6,Unknown,4
10474,tt0112461,The Basketball Diaries (1995),The Basketball Diaries,1995,102,7.3,Fail,14
35813,tt0052602,The Bat (1959),The Bat,1959,80,6.1,Pass,140
414906,tt1877830,The Batman (2022),The Batman,2022,176,7.8,Unknown,16
250700,tt3445270,The Battered Bastards of Baseball (2014),The Battered Bastards of Baseball,2014,80,7.9,Unknown,71
177221,tt2272350,The Battery (2012),The Battery,2012,101,6.2,Unknown,35
17295,tt0058946,The Battle of Algiers (1966),The Battle of Algiers,1966,121,8.1,Fail,69
21413,tt0357470,The Battle of Shaker Heights (2003),The Battle of Shaker Heights,2003,79,6.0,Unknown,81
43106,tt0052607,The Battle of the Sexes (1960),The Battle of the Sexes,1960,84,6.6,Unknown,26
13169,tt0401244,The Baxter (2005),The Baxter,2005,91,6.4,Unknown,41
123105,tt1713476,The Bay (2012),The Bay,2012,85,5.7,Fail,140
81446,tt1836944,The Baytown Outlaws (2012),The Baytown Outlaws,2012,98,6.3,Unknown,97
1907,tt0163978,The Beach (2000),The Beach,2000,119,6.6,Fail,92
441384,tt6511932,The Beach Bum (2019),The Beach Bum,2019,95,5.5,Fail,28
632304,tt10843306,The Beach House (2019),The Beach House,2019,88,5.3,Unknown,109
38879,tt1129435,The Beaches of Agnès (2008),The Beaches of Agnès,2008,112,8.0,Pass,63
2383,tt0095800,The Bear (1988),The Bear,1988,96,7.7,Fail,96
44132,tt0072752,The Beast (1975),The Beast,1975,98,5.7,Unknown,144
40219,tt0083629,The Beast Within (1982),The Beast Within,1982,98,5.6,Fail,98
35073,tt0045546,"The Beast from 20,000 Fathoms (1953)","The Beast from 20,000 Fathoms",1953,80,6.6,Fail,84
15267,tt0094716,The Beast of War (1988),The Beast of War,1988,111,7.3,Unknown,31
22727,tt0054673,The Beast of Yucca Flats (1961),The Beast of Yucca Flats,1961,54,2.0,Fail,123
16441,tt0083630,The Beastmaster (1982),The Beastmaster,1982,118,6.2,Unknown,64
1553,tt0411270,The Beat That My Heart Skipped (2005),The Beat That My Heart Skipped,2005,108,7.2,Unknown,94
391698,tt2531318,The Beatles: Eight Days a Week - The Touring Years (2016),The Beatles: Eight Days a Week - The Touring Years,2016,106,7.8,Unknown,101
17894,tt0118691,The Beautician and the Beast (1997),The Beautician and the Beast,1997,105,5.5,Unknown,122
41714,tt0273108,The Beautiful Country (2004),The Beautiful Country,2004,125,7.4,Unknown,100
38846,tt1263778,The Beautiful Person (2008),The Beautiful Person,2008,97,6.6,Pass,61
338729,tt4273886,The Beauty Inside (2015),The Beauty Inside,2015,127,7.3,Unknown,100
50780,tt1321860,The Beaver (2011),The Beaver,2011,91,6.6,Unknown,1
17744,tt0058962,The Bedford Incident (1965),The Bedford Incident,1965,102,7.3,Unknown,31
39074,tt0092627,The Bedroom Window (1987),The Bedroom Window,1987,112,6.4,Unknown,67
730009,tt9850386,The Bee Gees: How Can You Mend a Broken Heart (2020),The Bee Gees: How Can You Mend a Broken Heart,2020,111,8.1,Unknown,71
31906,tt0066819,The Beguiled (1971),The Beguiled,1971,105,7.1,Unknown,51
399019,tt5592248,The Beguiled (2017),The Beguiled,2017,93,6.3,Pass,35
4012,tt0247199,The Believer (2001),The Believer,2001,98,7.1,Unknown,86
32076,tt0092632,The Believers (1987),The Believers,1987,114,6.1,Unknown,4
341006,tt1082807,The Belko Experiment (2016),The Belko Experiment,2016,89,6.2,Pass,4
15788,tt0053644,The Bellboy (1960),The Bellboy,1960,72,6.5,Unknown,128
32430,tt0037536,The Bells of St. Mary's (1945),The Bells of St. Mary's,1945,126,7.2,Unknown,39
17238,tt0092637,The Belly of an Architect (1987),The Belly of an Architect,1987,119,6.9,Unknown,132
9957,tt0437863,The Benchwarmers (2006),The Benchwarmers,2006,85,5.6,Unknown,95
43261,tt0047873,The Benny Goodman Story (1956),The Benny Goodman Story,1956,116,6.8,Unknown,101
160704,tt2357377,The Berlin File (2013),The Berlin File,2013,120,6.6,Unknown,60
74534,tt1412386,The Best Exotic Marigold Hotel (2011),The Best Exotic Marigold Hotel,2011,124,7.2,Pass,41
16363,tt0083642,The Best Little Whorehouse in Texas (1982),The Best Little Whorehouse in Texas,1982,114,6.1,Pass,56
37315,tt0057883,The Best Man (1964),The Best Man,1964,102,7.6,Unknown,125
125124,tt0133413,The Best Man (1997),The Best Man,1997,101,6.1,Unknown,61
16162,tt0168501,The Best Man (1999),The Best Man,1999,120,6.7,Unknown,122
146304,tt2083355,The Best Man Holiday (2013),The Best Man Holiday,2013,123,6.6,Pass,39
62737,tt1179067,The Best Movie (2008),The Best Movie,2008,110,3.1,Unknown,109
887,tt0036868,The Best Years of Our Lives (1946),The Best Years of Our Lives,1946,170,8.1,Fail,69
458131,tt4807408,The Best of Enemies (2019),The Best of Enemies,2019,133,7.3,Unknown,83
239571,tt1972779,The Best of Me (2014),The Best of Me,2014,118,6.7,Unknown,89
30653,tt0090713,The Best of Times (1986),The Best of Times,1986,104,6.0,Unknown,74
11659,tt0346336,The Best of Youth (2003),The Best of Youth,2003,374,8.4,Pass,120
11041,tt0106400,The Beverly Hillbillies (1993),The Beverly Hillbillies,1993,92,5.1,Pass,74
19204,tt0082307,The Beyond (1981),The Beyond,1981,87,6.5,Pass,22
449575,tt5723416,The Beyond (2017),The Beyond,2017,103,4.9,Pass,40
2525,tt0060164,The Bible in the Beginning... (1966),The Bible in the Beginning...,1966,174,6.2,Unknown,32
22910,tt0068273,The Big Bird Cage (1972),The Big Bird Cage,1972,88,5.8,Pass,144
175,tt0095250,The Big Blue (1988),The Big Blue,1988,168,7.5,Fail,134
12481,tt0067824,The Big Boss (1971),The Big Boss,1971,99,6.9,Unknown,93
12634,tt0315824,The Big Bounce (2004),The Big Bounce,2004,88,4.9,Unknown,74
19133,tt0074205,The Big Bus (1976),The Big Bus,1976,88,5.7,Unknown,128
12560,tt0085244,The Big Chill (1983),The Big Chill,1983,105,7.1,Unknown,1
60567,tt0057277,The Big City (1963),The Big City,1963,122,8.3,Unknown,3
19974,tt0040160,The Big Clock (1948),The Big Clock,1948,95,7.6,Unknown,66
22342,tt0047878,The Big Combo (1955),The Big Combo,1955,87,7.3,Fail,37
12501,tt0051411,The Big Country (1958),The Big Country,1958,166,7.9,Unknown,80
11028,tt0092654,The Big Easy (1986),The Big Easy,1986,102,6.5,Unknown,67
14892,tt0321442,The Big Empty (2003),The Big Empty,2003,94,6.0,Unknown,28
10102,tt0070130,The Big Feast (1973),The Big Feast,1973,130,7.0,Unknown,54
26441,tt0112499,The Big Green (1995),The Big Green,1995,100,5.6,Unknown,6
14580,tt0045555,The Big Heat (1953),The Big Heat,1953,89,7.9,Pass,37
9448,tt0120609,The Big Hit (1998),The Big Hit,1998,91,6.1,Unknown,97
15723,tt0189584,The Big Kahuna (1999),The Big Kahuna,1999,90,6.5,Fail,99
48155,tt0047880,The Big Knife (1955),The Big Knife,1955,111,6.8,Unknown,19
115,tt0118715,The Big Lebowski (1998),The Big Lebowski,1998,117,8.1,Fail,38
1774,tt0124295,The Big One (1997),The Big One,1997,91,7.1,Unknown,30
3060,tt0015624,The Big Parade (1925),The Big Parade,1925,151,7.9,Fail,86
45225,tt0096926,The Big Picture (1989),The Big Picture,1989,100,6.2,Unknown,13
16121,tt0080437,The Big Red One (1980),The Big Red One,1980,113,7.1,Unknown,137
318846,tt1596363,The Big Short (2015),The Big Short,2015,130,7.8,Fail,62
416477,tt5462602,The Big Sick (2017),The Big Sick,2017,120,7.5,Pass,41
910,tt0038355,The Big Sleep (1946),The Big Sleep,1946,114,7.9,Fail,66
1815,tt0077234,The Big Sleep (1978),The Big Sleep,1978,99,5.8,Unknown,59
144982,tt0115680,The Big Squeeze (1996),The Big Squeeze,1996,98,5.0,Unknown,40
26182,tt0033388,The Big Store (1941),The Big Store,1941,83,6.5,Unknown,40
20468,tt0156639,The Big Tease (1999),The Big Tease,1999,86,6.2,Unknown,13
87567,tt1931435,The Big Wedding (2013),The Big Wedding,2013,89,5.6,Pass,122
9968,tt0402850,The Big White (2005),The Big White,2005,100,6.3,Unknown,133
73937,tt1053810,The Big Year (2011),The Big Year,2011,100,6.2,Fail,40
543084,tt8969332,The Biggest Little Farm (2018),The Biggest Little Farm,2018,91,8.0,Unknown,100
28638,tt0142181,The Bird People in China (1998),The Bird People in China,1998,118,7.4,Unknown,106
20345,tt0065143,The Bird with the Crystal Plumage (1970),The Bird with the Crystal Plumage,1970,96,7.1,Unknown,148
11000,tt0115685,The Birdcage (1996),The Birdcage,1996,117,7.3,Fail,44
571,tt0056869,The Birds (1963),The Birds,1963,119,7.6,Pass,66
618,tt0004972,The Birth of a Nation (1915),The Birth of a Nation,1915,195,6.1,Fail,47
339408,tt4196450,The Birth of a Nation (2016),The Birth of a Nation,2016,120,6.6,Fail,47
19490,tt0039190,The Bishop's Wife (1947),The Bishop's Wife,1947,109,7.6,Unknown,41
10310,tt0068278,The Bitter Tears of Petra von Kant (1972),The Bitter Tears of Petra von Kant,1972,124,7.5,Pass,54
8747,tt0865297,The Black Balloon (2008),The Black Balloon,2008,97,7.2,Unknown,1
24106,tt0024894,The Black Cat (1934),The Black Cat,1934,65,6.9,Unknown,118
10957,tt0088814,The Black Cauldron (1985),The Black Cauldron,1985,80,6.3,Pass,136
9676,tt0387877,The Black Dahlia (2006),The Black Dahlia,2006,121,5.6,Fail,59
9570,tt0078869,The Black Hole (1979),The Black Hole,1979,98,5.9,Fail,91
756999,tt7144666,The Black Phone (2021),The Black Phone,2021,103,6.9,Unknown,115
50075,tt0016654,The Black Pirate (1926),The Black Pirate,1926,88,7.0,Unknown,126
75000,tt1592527,The Black Power Mixtape 1967-1975 (2011),The Black Power Mixtape 1967-1975,2011,100,7.6,Pass,88
17264,tt0078872,The Black Stallion (1979),The Black Stallion,1979,118,7.4,Unknown,77
24883,tt0085248,The Black Stallion Returns (1983),The Black Stallion Returns,1983,103,5.9,Unknown,42
29882,tt0034522,The Black Swan (1942),The Black Swan,1942,87,6.7,Unknown,40
334536,tt3286052,The Blackcoat's Daughter (2015),The Blackcoat's Daughter,2015,93,5.9,Pass,4
2667,tt0185937,The Blair Witch Project (1999),The Blair Witch Project,1999,81,6.5,Pass,18
22881,tt0878804,The Blind Side (2009),The Blind Side,2009,129,7.6,Fail,117
246,tt0363226,The Blind Swordsman: Zatoichi (2003),The Blind Swordsman: Zatoichi,2003,116,7.4,Fail,93
96936,tt2132285,The Bling Ring (2013),The Bling Ring,2013,90,5.6,Pass,8
8851,tt0051418,The Blob (1958),The Blob,1958,86,6.3,Unknown,84
9599,tt0094761,The Blob (1988),The Blob,1988,95,6.7,Unknown,98
21512,tt0094764,The Blood of Heroes (1989),The Blood of Heroes,1989,104,6.3,Unknown,87
26774,tt0066849,The Blood on Satan's Claw (1971),The Blood on Satan's Claw,1971,97,6.4,Unknown,100
228,tt0020697,The Blue Angel (1930),The Blue Angel,1930,104,7.6,Fail,19
16090,tt0038369,The Blue Dahlia (1946),The Blue Dahlia,1946,96,7.1,Unknown,59
21594,tt0045564,The Blue Gardenia (1953),The Blue Gardenia,1953,90,6.8,Unknown,59
44162,tt0107358,The Blue Kite (1993),The Blue Kite,1993,140,7.5,Unknown,47
5689,tt0080453,The Blue Lagoon (1980),The Blue Lagoon,1980,104,5.8,Fail,72
19728,tt0060177,The Blue Max (1966),The Blue Max,1966,156,7.1,Unknown,137
525,tt0080455,The Blues Brothers (1980),The Blues Brothers,1980,133,7.9,Fail,38
504827,tt7466442,The Bob's Burgers Movie (2022),The Bob's Burgers Movie,2022,102,7.0,Unknown,116
28308,tt0201485,The Body (2001),The Body,2001,109,5.4,Unknown,32
111083,tt1937149,The Body (2012),The Body,2012,112,7.6,Pass,46
30346,tt0037549,The Body Snatcher (1945),The Body Snatcher,1945,78,7.3,Unknown,118
619,tt0103855,The Bodyguard (1992),The Bodyguard,1992,129,6.4,Fail,89
28212,tt0105750,The Bohemian Life (1992),The Bohemian Life,1992,103,7.6,Unknown,19
9481,tt0145681,The Bone Collector (1999),The Bone Collector,1999,118,6.7,Unknown,67
21467,tt1181927,The Bone Man (2009),The Bone Man,2009,127,7.4,Unknown,100
9586,tt0099165,The Bonfire of the Vanities (1990),The Bonfire of the Vanities,1990,125,5.6,Fail,92
40220,tt0080464,The Boogey Man (1980),The Boogey Man,1980,82,4.7,Unknown,140
203833,tt0816442,The Book Thief (2013),The Book Thief,2013,131,7.5,Pass,48
20504,tt1037705,The Book of Eli (2010),The Book of Eli,2010,118,6.8,Pass,87
382614,tt4572792,The Book of Henry (2017),The Book of Henry,2017,105,6.6,Unknown,122
23522,tt0167059,The Book of Life (1998),The Book of Life,1998,63,6.5,Unknown,28
228326,tt2262227,The Book of Life (2014),The Book of Life,2014,95,7.2,Pass,17
444539,tt3127022,The Bookshop (2017),The Bookshop,2017,113,6.5,Unknown,100
8374,tt0144117,The Boondock Saints (1999),The Boondock Saints,1999,108,7.6,Fail,16
22821,tt1300851,The Boondock Saints II: All Saints Day (2009),The Boondock Saints II: All Saints Day,2009,118,6.2,Fail,107
94440,tt0094783,The Boost (1988),The Boost,1988,95,6.1,Unknown,14
22023,tt0083678,The Border (1982),The Border,1982,108,6.4,Unknown,76
9449,tt0118755,The Borrowers (1997),The Borrowers,1997,89,5.9,Unknown,82
323676,tt2702724,The Boss (2016),The Boss,2016,99,5.4,Pass,34
295693,tt3874544,The Boss Baby (2017),The Boss Baby,2017,97,6.3,Fail,43
459151,tt6932874,The Boss Baby: Family Business (2021),The Boss Baby: Family Business,2021,107,5.8,Unknown,42
5206,tt0469754,The Boss of It All (2006),The Boss of It All,2006,99,6.6,Unknown,28
26690,tt0062755,The Boston Strangler (1968),The Boston Strangler,1968,116,7.0,Unknown,59
40775,tt0086992,The Bostonians (1984),The Bostonians,1984,122,6.2,Pass,100
13318,tt0808185,The Bothersome Man (2006),The Bothersome Man,2006,95,7.2,Unknown,106
2669,tt0086993,The Bounty (1984),The Bounty,1984,132,7.1,Unknown,25
27573,tt1038919,The Bounty Hunter (2010),The Bounty Hunter,2010,110,5.6,Unknown,15
2501,tt0258463,The Bourne Identity (2002),The Bourne Identity,2002,119,7.8,Fail,60
49040,tt1194173,The Bourne Legacy (2012),The Bourne Legacy,2012,135,6.6,Pass,60
2502,tt0372183,The Bourne Supremacy (2004),The Bourne Supremacy,2004,108,7.7,Fail,60
2503,tt0440963,The Bourne Ultimatum (2007),The Bourne Ultimatum,2007,115,8.0,Fail,60
1963,tt0456470,The Bow (2005),The Bow,2005,90,7.1,Unknown,134
53655,tt0928188,The Box (2007),The Box,2007,87,4.6,Unknown,115
22825,tt0362478,The Box (2009),The Box,2009,115,5.6,Pass,127
16992,tt0118760,The Boxer (1997),The Boxer,1997,113,7.0,Unknown,83
170687,tt0787474,The Boxtrolls (2014),The Boxtrolls,2014,96,6.8,Fail,130
321258,tt3882082,The Boy (2016),The Boy,2016,97,6.0,Pass,18
241251,tt3181822,The Boy Next Door (2015),The Boy Next Door,2015,91,4.7,Unknown,0
24086,tt0090768,The Boy Who Could Fly (1986),The Boy Who Could Fly,1986,114,6.6,Unknown,39
491480,tt7533152,The Boy Who Harnessed the Wind (2019),The Boy Who Harnessed the Wind,2019,113,7.6,Unknown,71
315465,tt4272866,The Boy and the Beast (2015),The Boy and the Beast,2015,119,7.6,Unknown,141
223706,tt3183630,The Boy and the World (2013),The Boy and the World,2013,80,7.5,Fail,141
14574,tt0914798,The Boy in the Striped Pajamas (2008),The Boy in the Striped Pajamas,2008,94,7.7,Pass,48
43759,tt0040185,The Boy with Green Hair (1948),The Boy with Green Hair,1948,82,6.7,Unknown,31
21433,tt0099450,The Boyfriend School (1990),The Boyfriend School,1990,101,5.7,Unknown,15
13821,tt0139898,The Boys (1998),The Boys,1998,86,6.9,Unknown,76
23512,tt0926380,The Boys Are Back (2009),The Boys Are Back,2009,104,6.8,Unknown,83
22323,tt0090770,The Boys Next Door (1985),The Boys Next Door,1985,91,6.4,Unknown,58
16241,tt0077269,The Boys from Brazil (1978),The Boys from Brazil,1978,125,7.0,Fail,36
34377,tt0065488,The Boys in the Band (1970),The Boys in the Band,1970,120,7.6,Fail,44
597156,tt10199914,The Boys in the Band (2020),The Boys in the Band,2020,121,6.8,Unknown,83
9066,tt0112572,The Brady Bunch Movie (1995),The Brady Bunch Movie,1995,90,6.2,Unknown,128
33468,tt0052646,The Brain That Wouldn't Die (1962),The Brain That Wouldn't Die,1962,82,4.6,Fail,121
330764,tt3792960,The Brand New Testament (2015),The Brand New Testament,2015,114,7.1,Unknown,132
113096,tt0144801,The Brandon Teena Story (1998),The Brandon Teena Story,1998,89,7.0,Unknown,44
127867,tt1935902,The Brass Teapot (2012),The Brass Teapot,2012,101,6.3,Pass,40
9956,tt0118768,The Brave (1997),The Brave,1997,123,6.1,Unknown,76
19933,tt0092695,The Brave Little Toaster (1987),The Brave Little Toaster,1987,90,7.2,Unknown,130
4413,tt0476964,The Brave One (2007),The Brave One,2007,122,6.7,Pass,29
435129,tt3901826,The Breadwinner (2017),The Breadwinner,2017,94,7.7,Pass,120
9767,tt0452594,The Break-Up (2006),The Break-Up,2006,106,5.8,Fail,15
502143,tt6728096,The Breaker Upperers (2018),The Breaker Upperers,2018,90,5.9,Pass,76
2108,tt0088847,The Breakfast Club (1985),The Breakfast Club,1985,97,7.8,Pass,68
17350,tt0412535,The Brice Man (2005),The Brice Man,2005,98,5.2,Unknown,74
4191,tt0061955,The Bride Wore Black (1968),The Bride Wore Black,1968,107,7.2,Pass,119
23220,tt0053677,The Brides of Dracula (1960),The Brides of Dracula,1960,85,6.6,Pass,118
1566,tt0052654,The Bridge (1959),The Bridge,1959,103,7.9,Pass,86
1666,tt0799954,The Bridge (2006),The Bridge,2006,94,7.2,Unknown,35
15873,tt0064110,The Bridge at Remagen (1969),The Bridge at Remagen,1969,115,6.7,Unknown,137
45881,tt0356443,The Bridge of San Luis Rey (2004),The Bridge of San Luis Rey,2004,120,5.0,Unknown,92
826,tt0050212,The Bridge on the River Kwai (1957),The Bridge on the River Kwai,1957,161,8.1,Fail,69
35580,tt0046806,The Bridges at Toko-Ri (1954),The Bridges at Toko-Ri,1954,102,6.7,Unknown,31
688,tt0112579,The Bridges of Madison County (1995),The Bridges of Madison County,1995,135,7.6,Pass,89
65203,tt0019729,The Broadway Melody (1929),The Broadway Melody,1929,100,5.5,Pass,56
3511,tt0906734,The Broken (2008),The Broken,2008,93,5.4,Unknown,4
22597,tt0222850,The Broken Hearts Club: A Romantic Comedy (2000),The Broken Hearts Club: A Romantic Comedy,2000,94,6.9,Unknown,44
616251,tt2140571,The Broken Hearts Gallery (2020),The Broken Hearts Gallery,2020,109,6.4,Unknown,41
